Record ID,Company Name,Industry,Carbon Emissions (MT),Water Usage (m^3),Energy Consumption (MWh),Waste Generation (MT),Recycling Rate (%),Supply Chain Sustainability Score,Employee Transportation Mode,Renewable Energy Use (%),Sustainability Training,Community Engagement Score,Sustainability Reporting Frequency,Eco-friendly Product Lines (%),Investment in Sustainability (USD),Third-party Sustainability Certification,Customer Feedback Score on Sustainability,Sustainable Packaging Initiatives,Likelihood of Achieving Sustainability Goals
3928.0,Company_3928,Food & Beverages,30181.0,671641.0,37250.0,20629.0,43.3642624834017,73.0,Public Transport,72.15093443836118,No,84.0,Quarterly,39.02341591075767,4562356.0,Yes,62.0,4.0,0.6322075035417366
3929.0,Company_3929,Pharmaceutical,24452.0,783371.0,5234.0,20109.0,70.17018654316703,40.0,Bike,72.01353257934761,Yes,56.0,Bi-annually,43.49878257320805,860861.0,No,95.0,6.0,0.7119081688722367
3930.0,Company_3930,Textile,19851.0,27700.0,24962.0,15769.0,70.04638309081558,59.0,Public Transport,60.81650206171965,No,50.0,Quarterly,35.06156403916922,1768900.0,Yes,57.0,2.0,0.5664370835507931
3931.0,Company_3931,Pharmaceutical,31008.0,572787.0,30329.0,13491.0,28.522998065582268,47.0,Bike,57.38224322618389,Yes,87.0,Bi-annually,43.22095648378779,4287844.0,No,62.0,3.0,0.7231917373243756
3932.0,Company_3932,Automobile,32819.0,256758.0,27322.0,19835.0,41.615268441281856,65.0,Walking,22.96948669947656,Yes,49.0,Quarterly,57.64845731814229,3694640.0,Yes,75.0,2.0,0.1863332789824369
3933.0,Company_3933,Pharmaceutical,41577.0,306588.0,36897.0,24532.0,49.68833079009438,46.0,Car,60.6268282879684,Yes,67.0,Annually,25.223892259423373,1847637.0,Yes,93.0,3.0,0.2439716941450594
3934.0,Company_3934,Automobile,35524.0,560863.0,16835.0,18423.0,25.228598660544144,45.0,Walking,42.39027717730301,Yes,42.0,Quarterly,14.964111803009066,4259145.0,No,72.0,2.0,0.7360017441703955
3935.0,Company_3935,Food & Beverages,25733.0,594372.0,45322.0,974.0,33.612436978217275,77.0,Public Transport,27.10677477946259,No,31.0,Bi-annually,19.957719380001983,2910845.0,Yes,86.0,0.0,0.0378169212667873
3936.0,Company_3936,Food & Beverages,2856.0,42815.0,25458.0,22773.0,31.836996775574534,71.0,Car,18.31037337451804,Yes,57.0,Quarterly,49.74118632596233,949673.0,No,66.0,3.0,0.5084825485472358
3937.0,Company_3937,IT,46778.0,270710.0,9158.0,13763.0,78.81608911648564,77.0,Car,17.594985785098398,Yes,34.0,Annually,28.787269841524765,4802281.0,Yes,68.0,2.0,0.3619783161369785
3938.0,Company_3938,Electronics,40383.0,617501.0,15558.0,10809.0,25.11638091927557,87.0,Car,54.31636974052535,No,75.0,Quarterly,24.382166288162463,870251.0,No,88.0,2.0,0.6480735796565833
3939.0,Company_3939,IT,31295.0,32329.0,46149.0,20239.0,70.96814704191317,65.0,Public Transport,56.207556104829,Yes,44.0,Bi-annually,64.51048960597603,4372242.0,No,53.0,3.0,0.0015868051687535
3940.0,Company_3940,Automobile,31791.0,451989.0,8458.0,10539.0,70.60726634927707,83.0,Walking,10.826097922761614,Yes,45.0,Annually,28.606993032711287,1866630.0,Yes,81.0,4.0,0.345413235755351
3941.0,Company_3941,IT,40648.0,855602.0,28646.0,17836.0,44.64752026265096,95.0,Car,52.53104455637588,Yes,35.0,Bi-annually,31.35610334339644,3178526.0,No,88.0,3.0,0.4977918776758619
3942.0,Company_3942,Food & Beverages,30237.0,762146.0,8243.0,20001.0,24.33187774772687,51.0,Public Transport,69.75759933794535,Yes,92.0,Quarterly,55.65540835233704,2481905.0,Yes,58.0,7.0,0.4928606116868064
3943.0,Company_3943,IT,17075.0,263968.0,12244.0,1122.0,74.75002066064863,44.0,Car,20.513039962449472,Yes,33.0,Quarterly,23.86763386620108,697942.0,Yes,95.0,7.0,0.1411586548976742
3944.0,Company_3944,Automobile,33018.0,359198.0,13198.0,13130.0,72.89424898982438,95.0,Public Transport,36.438360195495086,Yes,96.0,Quarterly,48.44375040729918,4356504.0,No,93.0,6.0,0.4552412096402797
3945.0,Company_3945,Textile,22522.0,241946.0,15860.0,6134.0,54.03191375108291,82.0,Bike,48.947275537012814,Yes,86.0,Bi-annually,22.02943802700849,4257613.0,Yes,50.0,3.0,0.6600661801750004
3946.0,Company_3946,Electronics,17548.0,39141.0,24612.0,17852.0,66.57111324317592,63.0,Walking,48.425707184651046,Yes,67.0,Annually,44.73510236801987,2164383.0,Yes,52.0,1.0,0.5784589425114753
3947.0,Company_3947,Electronics,45385.0,602283.0,31906.0,1611.0,20.069708441540737,73.0,Bike,65.47932125514251,No,48.0,Bi-annually,32.686401377478134,2776044.0,Yes,67.0,2.0,0.6053542631492244
3948.0,Company_3948,Textile,29445.0,154928.0,33521.0,3469.0,41.15677026813569,88.0,Walking,55.65615830701581,Yes,57.0,Quarterly,52.60648354987348,2586855.0,No,98.0,3.0,0.2352140136394596
3949.0,Company_3949,Automobile,13733.0,858974.0,38200.0,2563.0,71.30049677582427,58.0,Public Transport,58.149829205627206,Yes,85.0,Bi-annually,63.54825804648839,4360201.0,No,59.0,0.0,0.7768903425061602
3950.0,Company_3950,Pharmaceutical,29060.0,257872.0,7210.0,21606.0,41.46145393866791,81.0,Walking,11.59572817077212,No,72.0,Annually,18.966584693691253,2784562.0,No,85.0,8.0,0.4413261705596477
3951.0,Company_3951,Pharmaceutical,34935.0,544566.0,46358.0,7486.0,53.0228281412252,54.0,Public Transport,66.8862240762737,No,35.0,Quarterly,30.963058464878884,2508142.0,No,69.0,2.0,0.8308974521522801
3952.0,Company_3952,Textile,47395.0,18727.0,22528.0,19504.0,61.54991823937024,95.0,Public Transport,75.3495081343927,No,62.0,Annually,52.453876792960365,4562797.0,Yes,60.0,3.0,0.9599348317496188
3953.0,Company_3953,Automobile,31699.0,308309.0,46356.0,11472.0,59.45340616599892,67.0,Car,20.59210376916743,Yes,93.0,Annually,30.474796318762984,2490721.0,No,75.0,4.0,0.0966970398307708
3954.0,Company_3954,Pharmaceutical,19354.0,29536.0,30477.0,8612.0,73.40422369171998,99.0,Walking,77.00260799487842,Yes,53.0,Annually,53.29988875186444,2456664.0,No,63.0,4.0,0.4989915879850951
3955.0,Company_3955,Textile,40265.0,154570.0,4115.0,12411.0,33.15726531735013,89.0,Walking,14.845724277871115,Yes,88.0,Annually,69.00455604399156,4866409.0,Yes,95.0,0.0,0.5403386935247169
3956.0,Company_3956,Automobile,26081.0,272574.0,12480.0,14432.0,38.68254896764972,76.0,Public Transport,78.10654103014465,Yes,58.0,Annually,33.7542164260768,1290518.0,No,87.0,4.0,0.4427068489567672
3957.0,Company_3957,Textile,31088.0,685647.0,7674.0,7616.0,77.80221991190598,89.0,Walking,38.03006784743537,No,36.0,Quarterly,46.931671100583806,4000779.0,Yes,51.0,2.0,0.9226772387405728
3958.0,Company_3958,Pharmaceutical,3963.0,267914.0,18769.0,19109.0,58.09300911311228,48.0,Walking,46.85433070274113,Yes,36.0,Bi-annually,30.221755756417835,71097.0,No,87.0,1.0,0.7689669272413729
3959.0,Company_3959,Automobile,30035.0,258735.0,46187.0,22175.0,38.83462799089418,64.0,Public Transport,43.51516389141241,Yes,81.0,Annually,70.17487945223493,1104266.0,No,74.0,1.0,0.5040497999779097
3960.0,Company_3960,Textile,36047.0,533348.0,36878.0,14612.0,53.70983197758338,50.0,Bike,30.623331381795847,No,60.0,Bi-annually,73.97299719880384,1413860.0,Yes,68.0,3.0,0.6523733615620265
3961.0,Company_3961,Automobile,35841.0,139889.0,38137.0,20748.0,36.468927055985645,64.0,Bike,39.84468425364016,Yes,69.0,Bi-annually,33.000682305095616,2767452.0,No,61.0,3.0,0.0433109337785396
3962.0,Company_3962,Electronics,21177.0,503131.0,30452.0,3033.0,52.99273267211875,63.0,Walking,77.74774445515646,Yes,51.0,Quarterly,37.31536844412085,702656.0,No,71.0,4.0,0.9603032165333548
3963.0,Company_3963,Electronics,27298.0,981053.0,10003.0,20433.0,63.76332155793426,65.0,Public Transport,22.20134252792831,Yes,46.0,Bi-annually,28.257528540959605,3358658.0,No,60.0,0.0,0.4391380851808065
3964.0,Company_3964,Textile,31424.0,606722.0,48557.0,22790.0,22.6035531158126,58.0,Bike,41.00248901862557,Yes,87.0,Quarterly,23.797768436374625,2252920.0,Yes,77.0,3.0,0.0294178383057829
3965.0,Company_3965,Pharmaceutical,15284.0,379091.0,3907.0,14159.0,47.36828511722212,81.0,Bike,23.279837385495338,No,33.0,Bi-annually,37.05985183518116,4688954.0,Yes,85.0,2.0,0.6081046856508456
3966.0,Company_3966,Automobile,10667.0,998715.0,47791.0,21423.0,28.67115437314942,60.0,Bike,43.25603592243232,No,34.0,Bi-annually,18.519092644875062,4450870.0,No,73.0,4.0,0.3509085533208533
3967.0,Company_3967,Automobile,16555.0,512045.0,31808.0,10332.0,74.35399401182218,48.0,Walking,69.49296543819446,Yes,30.0,Quarterly,48.613755342896994,609726.0,No,50.0,3.0,0.1584785730569684
3968.0,Company_3968,Electronics,13093.0,732841.0,44865.0,6512.0,42.47785286537133,94.0,Public Transport,41.65116146120056,No,90.0,Bi-annually,31.293749544405,2926540.0,Yes,79.0,3.0,0.3768793330565755
3969.0,Company_3969,Automobile,44595.0,79662.0,49216.0,9121.0,23.066927338585025,41.0,Public Transport,32.001267740614075,Yes,58.0,Annually,62.46732073779487,4360037.0,Yes,74.0,1.0,0.8774265304862747
3970.0,Company_3970,Automobile,48092.0,856046.0,11703.0,19297.0,59.86248683506455,73.0,Bike,19.655228303216244,No,86.0,Annually,51.63135225966164,3522239.0,No,82.0,1.0,0.6727315670923925
3971.0,Company_3971,Finannce,18271.0,-1000000.0,24662.0,3162.0,79.40352370928562,72.0,Walking,60.76305550223116,Yes,94.0,Annually,23.48887138099832,1311075.0,Yes,75.0,3.0,0.6379548276827344
3972.0,Company_3972,Textile,41573.0,496984.0,7023.0,15819.0,28.77449184191819,88.0,Car,64.64308995722786,No,34.0,Annually,40.97317966206604,4923565.0,Yes,76.0,2.0,0.5165326782299029
3973.0,Company_3973,Textile,23108.0,597166.0,13674.0,16237.0,47.39779795997721,47.0,Bike,40.44253951852497,Yes,76.0,Quarterly,16.483299253286162,4257036.0,No,82.0,4.0,0.8788948787017433
,,,,,,,,,,,,,,,,,,,
3975.0,Company_3975,Automobile,39261.0,127710.0,25154.0,6860.0,44.5324041204162,99.0,Car,75.59345697845396,No,68.0,Bi-annually,46.52333860907799,4278911.0,Yes,75.0,3.0,0.3318503547084926
3976.0,Company_3976,IT,17466.0,187974.0,23361.0,18906.0,23.49074190804482,76.0,Walking,70.03927537561981,No,55.0,Quarterly,46.41593401174583,2487680.0,No,53.0,2.0,0.5827482919117233
3977.0,Company_3977,Textile,32989.0,574944.0,49210.0,18149.0,66.43401794257127,84.0,Car,22.293141075013544,No,30.0,Quarterly,20.70959811008298,4080481.0,No,55.0,4.0,0.6521564887307567
3978.0,Company_3978,IT,22473.0,706120.0,27373.0,6868.0,45.41328466015503,45.0,Walking,23.88469167825433,Yes,66.0,Bi-annually,49.84271065236279,1344689.0,No,59.0,1.0,0.4754404341839553
3979.0,Company_3979,IT,34171.0,815052.0,30039.0,8932.0,42.62427124033205,86.0,Bike,13.505440087780435,Yes,32.0,Quarterly,22.53406688123589,2159285.0,No,99.0,4.0,0.2963917029927135
3980.0,Company_3980,Textile,48530.0,109922.0,12154.0,18375.0,44.48285701185185,46.0,Walking,19.27369975928371,Yes,85.0,Annually,55.833071587016256,3964991.0,No,96.0,1.0,0.64898665234303
3981.0,Company_3981,Food & Beverages,1092.0,787712.0,16798.0,2690.0,50.41893121926506,91.0,Car,29.82008177775236,No,53.0,Quarterly,52.74007703102173,4999137.0,No,78.0,3.0,0.0734378385213475
3982.0,Company_3982,Electronics,43420.0,109573.0,29348.0,9656.0,58.64011146012272,93.0,Walking,77.0060476889066,Yes,46.0,Quarterly,16.312130226732087,1006295.0,Yes,58.0,5.0,0.2138742732730247
3983.0,Company_3983,Pharmaceutical,7812.0,453553.0,36278.0,23043.0,40.94602091643496,40.0,Car,19.880405849870314,Yes,47.0,Bi-annually,62.70117022341542,656006.0,No,73.0,3.0,0.9965630502828494
3984.0,Company_3984,Food & Beverages,17889.0,495743.0,47799.0,10269.0,68.32751095321635,86.0,Walking,32.59336687524605,No,59.0,Annually,56.36405933923465,84954.0,No,62.0,1.0,0.5598449712739537
3985.0,Company_3985,Textile,16899.0,186874.0,3820.0,16059.0,49.08335358498111,96.0,Bike,19.590725627042524,Yes,73.0,Annually,17.694843302615865,1696599.0,Yes,58.0,3.0,0.9732977350073416
3986.0,Company_3986,Electronics,47049.0,788778.0,8049.0,18651.0,38.89449336072923,87.0,Public Transport,18.233140984454376,No,88.0,Quarterly,43.764716124784414,856115.0,No,69.0,4.0,0.710977660601286
3987.0,Company_3987,Pharmaceutical,48053.0,221652.0,4339.0,18129.0,39.26884089133415,45.0,Public Transport,44.36538770860028,Yes,83.0,Quarterly,14.916839554021276,1653825.0,No,51.0,1.0,0.1094232876743054
3988.0,Company_3988,IT,49866.0,892118.0,27484.0,6321.0,74.47489051169651,89.0,Car,31.399320580343577,Yes,49.0,Bi-annually,26.164559212381803,2912945.0,Yes,57.0,5.0,0.0955898952670117
3989.0,Company_3989,Food & Beverages,11878.0,70082.0,10692.0,22491.0,78.15835044058439,60.0,Public Transport,62.65859755492857,No,86.0,Bi-annually,76.43763731886824,685143.0,Yes,59.0,5.0,0.0993219112798408
3990.0,Company_3990,Food & Beverages,3714.0,318940.0,30109.0,10481.0,43.31361761139805,76.0,Walking,66.87058737144076,No,43.0,Bi-annually,53.92429590151851,1577731.0,No,95.0,4.0,0.7652767665503852
3991.0,Company_3991,Food & Beverages,13303.0,106696.0,22392.0,3885.0,50.48727542614279,89.0,Car,65.65354681338194,Yes,38.0,Quarterly,62.89809014518005,1627145.0,No,79.0,2.0,0.7500659198003383
3992.0,Company_3992,Automobile,2234.0,640406.0,42042.0,844.0,62.99208623604374,69.0,Bike,37.28295605117222,Yes,98.0,Quarterly,51.59228477707961,1987945.0,Yes,63.0,3.0,0.1854159493496514
,,,,,,,,,,,,,,,,,,,
3994.0,Company_3994,IT,11038.0,80090.0,20027.0,9169.0,40.47758321168022,83.0,Walking,54.71778975669943,Yes,77.0,Annually,42.56095572235452,2389345.0,Yes,50.0,3.0,0.6305035944856109
3995.0,Company_3995,Automobile,2513.0,246784.0,43545.0,20831.0,34.67045107863048,60.0,Car,31.8682458657567,No,95.0,Quarterly,64.4725101100843,4032276.0,Yes,64.0,5.0,0.3849869892332351
3996.0,Company_3996,Automobile,32301.0,514389.0,46871.0,12923.0,25.963864767540777,69.0,Walking,49.30985187113031,Yes,73.0,Annually,62.18239349126772,4911305.0,Yes,92.0,2.0,0.0676749089271878
3997.0,Company_3997,Textile,30259.0,899213.0,41420.0,19154.0,59.642282401510144,50.0,Car,64.63511492793415,Yes,37.0,Bi-annually,72.5603090932045,4716894.0,Yes,87.0,0.0,0.3510157144934238
3998.0,Company_3998,Textile,4405.0,661627.0,42293.0,18488.0,57.71184643356362,92.0,Bike,12.599353094366002,Yes,91.0,Quarterly,75.3197630896586,2228192.0,No,85.0,5.0,0.7183678679461614
3999.0,Company_3999,Pharmaceutical,9199.0,69554.0,9150.0,17357.0,64.07028656699256,56.0,Public Transport,11.48004607596526,Yes,64.0,Bi-annually,13.837465687765423,1833024.0,Yes,94.0,2.0,0.7245236069187176
,,,,,,,,,,,,,,,,,,,
4001.0,Company_4001,Automobile,35815.0,524889.0,35980.0,16101.0,38.076173691996274,51.0,Bike,43.17016136817766,Yes,86.0,Quarterly,45.66449408116332,798480.0,No,81.0,5.0,0.1150627060752117
4002.0,Company_4002,Pharmaceutical,7784.0,343308.0,23099.0,1456.0,34.30087522992764,98.0,Public Transport,40.8263406037101,No,52.0,Bi-annually,35.49347754409851,4474495.0,Yes,53.0,6.0,0.3405510626120501
4003.0,Company_4003,Textile,11163.0,622773.0,41079.0,14506.0,52.00596717011678,40.0,Car,26.38018472349532,Yes,55.0,Annually,53.56712354910791,2573902.0,No,53.0,1.0,0.7213886467275872
,,,,,,,,,,,,,,,,,,,
4005.0,Company_4005,Food & Beverages,9163.0,644509.0,19447.0,17042.0,62.18871090645728,72.0,Walking,56.66876943389724,Yes,90.0,Bi-annually,71.23251150332075,2372153.0,No,82.0,1.0,0.9401891995587384
4006.0,Company_4006,Automobile,17715.0,160734.0,9408.0,3839.0,66.87099668103272,70.0,Walking,11.3329042814343,Yes,44.0,Bi-annually,23.69164486739865,944797.0,Yes,84.0,7.0,0.0989638050557492
4007.0,Company_4007,Automobile,33338.0,502397.0,43723.0,23053.0,41.70008917306657,54.0,Car,67.44506294140395,Yes,94.0,Bi-annually,41.85310953555968,1775311.0,No,88.0,4.0,0.1167667662481586
4008.0,Company_4008,Electronics,39131.0,454745.0,48735.0,18291.0,44.4467925915788,53.0,Car,46.729642322245695,Yes,44.0,Annually,52.70399458655458,714389.0,No,79.0,0.0,0.2931388292311927
4009.0,Company_4009,Textile,10801.0,672697.0,1887.0,15484.0,31.035544692291097,91.0,Walking,37.16443126844888,Yes,32.0,Quarterly,76.02201756504807,3069189.0,Yes,86.0,5.0,0.5131666771967248
4010.0,Company_4010,Electronics,11022.0,517547.0,36028.0,13453.0,26.59425023367927,83.0,Car,72.28794184146629,No,34.0,Quarterly,20.81497246301697,1562610.0,Yes,82.0,5.0,0.3077456115346962
4011.0,Company_4011,IT,8398.0,987451.0,27327.0,10298.0,61.46390422091258,89.0,Car,77.15480308107595,No,87.0,Annually,13.574386603560184,2145908.0,Yes,66.0,3.0,0.159554033090908
4012.0,Company_4012,Automobile,32280.0,855157.0,25844.0,24075.0,41.72170609486323,45.0,Bike,26.47043002127866,Yes,74.0,Annually,65.45022439855455,3453003.0,No,97.0,6.0,0.0639843174462737
4013.0,Company_4013,IT,34372.0,274503.0,26099.0,21753.0,48.62756337155619,73.0,Bike,71.48461267860768,Yes,46.0,Quarterly,62.520817367198646,2607080.0,No,53.0,1.0,0.6001220884655329
4014.0,Company_4014,IT,4929.0,281964.0,46443.0,3521.0,44.30726427563154,81.0,Walking,18.738265478479903,Yes,61.0,Annually,35.11130269982773,4341913.0,Yes,71.0,6.0,0.9082697240899872
4015.0,Company_4015,IT,7632.0,867037.0,37021.0,24109.0,41.36459543190968,67.0,Walking,29.189790855843096,Yes,99.0,Quarterly,41.711542658811126,3203381.0,Yes,71.0,4.0,0.197603391991375
4016.0,Company_4016,Pharmaceutical,28449.0,300471.0,24507.0,9554.0,50.04222944253682,88.0,Bike,59.88524139648205,Yes,78.0,Annually,12.688300389181858,2311237.0,No,72.0,2.0,0.1090786793338282
4017.0,Company_4017,Electronics,11424.0,969111.0,25828.0,10785.0,47.417575979853055,64.0,Walking,16.28405724125052,Yes,98.0,Quarterly,58.47323539444229,435913.0,No,80.0,5.0,0.0459720598702573
4018.0,Company_4018,Food & Beverages,18862.0,565604.0,11475.0,15740.0,71.02491231775446,50.0,Bike,23.70490316252361,No,51.0,Bi-annually,58.53689655199148,458356.0,Yes,91.0,4.0,0.1547549744863311
4019.0,Company_4019,Textile,8123.0,696219.0,31972.0,17414.0,38.08576905871158,78.0,Bike,75.8778214309011,Yes,56.0,Bi-annually,62.24190047985845,1002022.0,No,88.0,2.0,0.234990922035027
4020.0,Company_4020,Automobile,47112.0,530474.0,28917.0,3733.0,75.28107229935108,88.0,Bike,66.68098253884361,Yes,68.0,Annually,66.62915827444358,1605842.0,No,83.0,4.0,0.8253512926218153
4021.0,Company_4021,Textile,32255.0,34561.0,4030.0,5213.0,45.89864452336251,99.0,Bike,49.02904422539199,No,87.0,Quarterly,35.78397700447502,1352171.0,No,62.0,3.0,0.0588756787685506
4022.0,Company_4022,Textile,26388.0,723424.0,24548.0,20223.0,30.820107312843064,96.0,Public Transport,78.14344513839745,Yes,97.0,Annually,13.40769803694949,4727718.0,Yes,51.0,2.0,0.6970779240554112
4023.0,Company_4023,Automobile,12392.0,155696.0,15908.0,7648.0,39.84388092573779,60.0,Car,68.14714590712714,Yes,90.0,Bi-annually,69.57922444861613,1380066.0,Yes,95.0,1.0,0.0707144508623343
4024.0,Company_4024,Automobile,44157.0,645463.0,36192.0,8195.0,22.96778780841897,41.0,Car,37.226721925422254,Yes,33.0,Annually,31.79083478814112,1101552.0,No,65.0,3.0,0.6765320969361461
4025.0,Company_4025,Textile,17712.0,850796.0,4895.0,20676.0,76.80446274423603,85.0,Car,61.62709238256525,No,90.0,Annually,14.53098811934601,2661398.0,No,69.0,5.0,0.3418961646207736
4026.0,Company_4026,Electronics,49535.0,855880.0,42238.0,3503.0,45.04770127684051,48.0,Walking,45.98616601271648,Yes,37.0,Quarterly,62.44216907160046,2842447.0,Yes,65.0,5.0,0.1593361271020277
4027.0,Company_4027,IT,35093.0,910890.0,29071.0,23780.0,47.95444384622481,77.0,Public Transport,47.03293019209304,Yes,46.0,Bi-annually,18.060433280649605,941064.0,Yes,72.0,2.0,0.9967986931922256
4028.0,Company_4028,IT,43783.0,293427.0,8513.0,21329.0,76.19442924616739,60.0,Bike,69.60945370992633,No,53.0,Annually,36.6872687256829,3164574.0,No,94.0,2.0,0.0547413820807434
4029.0,Company_4029,Pharmaceutical,10629.0,967530.0,6227.0,6531.0,29.212863262432588,73.0,Walking,77.06016353610528,Yes,40.0,Bi-annually,66.48779383334751,1603472.0,No,54.0,6.0,0.772982303620113
4030.0,Company_4030,Electronics,27847.0,171951.0,27174.0,6881.0,20.37354559228381,72.0,Bike,18.297842289962052,No,77.0,Annually,20.21185720870651,1863942.0,Yes,69.0,4.0,0.5298561334792483
4031.0,Company_4031,Electronics,42617.0,627954.0,35643.0,6592.0,61.650749076820325,94.0,Bike,57.13284531583344,Yes,94.0,Annually,68.462211274173,3342717.0,Yes,86.0,4.0,0.3496626842892257
4032.0,Company_4032,Electronics,31229.0,657384.0,37894.0,12547.0,77.2852828935296,91.0,Bike,44.54548934009091,No,61.0,Bi-annually,59.614300061718026,4970978.0,No,72.0,3.0,0.9875322028660448
4033.0,Company_4033,Automobile,12357.0,850544.0,6491.0,23874.0,70.82166290353686,86.0,Car,45.82332788150969,Yes,45.0,Quarterly,43.98420247939958,51402.0,No,98.0,1.0,0.732132020349803
4034.0,Company_4034,IT,42802.0,789013.0,39796.0,9609.0,45.42341005431848,83.0,Car,11.646482704031122,Yes,93.0,Quarterly,74.34573843774004,1108794.0,Yes,97.0,5.0,0.1505011586363688
4035.0,Company_4035,Pharmaceutical,42165.0,73767.0,34579.0,9721.0,41.88098587050678,99.0,Walking,31.851560786693227,Yes,36.0,Quarterly,78.60373925090207,3376979.0,No,96.0,2.0,0.1138834082824845
4036.0,Company_4036,IT,18888.0,40948.0,39325.0,12589.0,57.37915607833373,95.0,Bike,20.29003377890718,Yes,66.0,Quarterly,44.35882501979336,4572447.0,Yes,70.0,1.0,0.674430562321575
4037.0,Company_4037,Textile,19187.0,483026.0,14371.0,5657.0,27.467682215415103,88.0,Bike,17.539952088262652,Yes,98.0,Quarterly,43.38761231007635,475580.0,Yes,56.0,2.0,0.6328578049202201
4038.0,Company_4038,IT,12017.0,820395.0,43204.0,5147.0,56.37896073248305,81.0,Public Transport,11.65690700739901,No,43.0,Quarterly,75.91648818682444,4525703.0,No,77.0,7.0,0.3118854469431934
4039.0,Company_4039,Automobile,36907.0,350979.0,3613.0,2365.0,56.598110278416776,65.0,Walking,77.98295766159458,Yes,44.0,Quarterly,53.49250632674828,2728543.0,No,57.0,5.0,0.3345118303722569
